sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16085688320,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16375095296,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16408649728,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16677085184,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2500000000,0,17033601024,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3000000000,0,17314619392,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3500000000,0,17490780160,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,18115731456,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4500000000,0,18115731456,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5000000000,0,18392555520,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5500000000,0,18476441600,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,18476441600,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6500000000,0,18665185280,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7000000000,0,18803597312,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,19013312512,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,19113975808,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,19306913792,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9500000000,0,19323691008,19327352832,33554432,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,33554432,0,0,0,0
10000000000,0,19323691008,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,41943040,0,0,0,0
10500000000,0,19323691008,19327352832,41943040,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,41943040,0,0,0,0
11000000000,0,19323691008,19327352832,62914560,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,62914560,0,0,0,0
11500000000,0,19323691008,19327352832,62914560,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,62914560,0,0,0,0
12000000000,0,19323691008,19327352832,71303168,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,71303168,0,0,0,0
12500000000,0,19323691008,19327352832,75497472,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,75497472,0,0,0,0
13000000000,0,19323691008,19327352832,75497472,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,75497472,0,0,0,0
13500000000,0,19323691008,19327352832,79691776,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,79691776,0,0,0,0
14000000000,0,19323691008,19327352832,79691776,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,79691776,0,0,0,0
14500000000,0,19323691008,19327352832,88080384,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,88080384,0,0,0,0
15000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,88080384,88080384,0,0,0
15500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,88080384,88080384,0,0,0
16000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,92274688,88080384,0,0,0
16500000000,0,19323691008,19327352832,8388608,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,96468992,88080384,0,0,0
17000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,96468992,96468992,0,0,0
17500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,96468992,96468992,0,0,0
18000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,100663296,96468992,0,0,0
18500000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,100663296,96468992,0,0,0
19000000000,0,19323691008,19327352832,8388608,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,104857600,96468992,0,0,0
19500000000,0,19323691008,19327352832,12582912,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,109051904,96468992,0,0,0
20000000000,0,19323691008,19327352832,12582912,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,109051904,96468992,0,0,0
20500000000,0,19323691008,19327352832,16777216,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,113246208,96468992,0,0,0
21000000000,0,19323691008,19327352832,16777216,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,113246208,96468992,0,0,0
21500000000,0,19323691008,19327352832,50331648,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,146800640,96468992,0,0,0
22000000000,0,19319496704,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,146800640,146800640,0,0,0
22500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,155189248,155189248,0,0,0
23000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,155189248,155189248,0,0,0
23500000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,159383552,155189248,0,0,0
24000000000,0,19323691008,19327352832,12582912,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,167772160,155189248,0,0,0
24500000000,0,19323691008,19327352832,12582912,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,167772160,155189248,0,0,0
25000000000,0,19323691008,19327352832,16777216,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,171966464,155189248,0,0,0
25500000000,0,19323691008,19327352832,16777216,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,171966464,155189248,0,0,0
26000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,176160768,155189248,0,0,0
26500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,176160768,155189248,0,0,0
27000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,176160768,176160768,0,0,0
27500000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,180355072,176160768,0,0,0
28000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,180355072,176160768,0,0,0
28500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,197132288,176160768,0,0,0
29000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,197132288,176160768,0,0,0
29500000000,0,19323691008,19327352832,25165824,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,201326592,176160768,0,0,0
30000000000,0,19323691008,19327352832,33554432,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,209715200,176160768,0,0,0
30500000000,0,19323691008,19327352832,33554432,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,209715200,176160768,0,0,0
31000000000,0,19323691008,19327352832,37748736,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,213909504,176160768,0,0,0
31500000000,0,19323691008,19327352832,37748736,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,213909504,176160768,0,0,0
32000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,218103808,197132288,0,0,0
32500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,218103808,197132288,0,0,0
33000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,234881024,213909504,0,0,0
33500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,234881024,234881024,0,0,0
34000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,239075328,234881024,0,0,0
34500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,255852544,234881024,0,0,0
35000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,255852544,234881024,0,0,0
35500000000,0,19319496704,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,255852544,255852544,0,0,0
36000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,255852544,255852544,0,0,0
36500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,255852544,255852544,0,0,0
37000000000,0,19323691008,19327352832,117440512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,373293056,255852544,0,0,0
37500000000,0,19323691008,19327352832,121634816,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,377487360,255852544,0,0,0
38000000000,0,19323691008,19327352832,121634816,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,377487360,255852544,0,0,0
38500000000,0,19323691008,19327352832,117440512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,381681664,264241152,0,0,0
39000000000,0,19323691008,19327352832,117440512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,381681664,264241152,0,0,0
39500000000,0,19319496704,19327352832,117440512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,381681664,264241152,0,0,0
40000000000,0,19323691008,19327352832,117440512,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,381681664,264241152,0,0,0
40500000000,0,19323691008,19327352832,125829120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,390070272,264241152,0,0,0
41000000000,0,19323691008,19327352832,125829120,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,390070272,264241152,0,0,0
41500000000,0,19323691008,19327352832,134217728,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,398458880,264241152,0,0,0
42000000000,0,19281747968,19327352832,264241152,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,528482304,264241152,0,0,0
42500000000,0,19319496704,19327352832,134217728,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,528482304,394264576,0,0,0
43000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,645922816,645922816,0,0,0
43500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,645922816,645922816,0,0,0
44000000000,0,19260776448,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
44500000000,0,19290136576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
45000000000,0,19302719488,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
45500000000,0,19281747968,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
46000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
46500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,763363328,763363328,0,0,0
47000000000,0,19260776448,19327352832,100663296,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,864026624,763363328,0,0,0
47500000000,0,19323691008,19327352832,100663296,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,864026624,763363328,0,0,0
48000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,864026624,864026624,0,0,0
48500000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,868220928,864026624,0,0,0
49000000000,0,19193667584,19327352832,155189248,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1019215872,864026624,0,0,0
49500000000,0,19290136576,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1019215872,1019215872,0,0,0
50000000000,0,19252387840,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1019215872,1019215872,0,0,0
50500000000,0,19323691008,19327352832,33554432,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1052770304,1019215872,0,0,0
51000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1052770304,1052770304,0,0,0
51500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1052770304,1052770304,0,0,0
52000000000,0,19319496704,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1052770304,1052770304,0,0,0
52500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1052770304,1052770304,0,0,0
53000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1056964608,1052770304,0,0,0
53500000000,0,19311108096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1056964608,1056964608,0,0,0
54000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1056964608,1056964608,0,0,0
54500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
55000000000,0,19256582144,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
55500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
56000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
56500000000,0,19231416320,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
57000000000,0,19311108096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
57500000000,0,19252387840,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1107296256,1107296256,0,0,0
58000000000,0,19306913792,19327352832,29360128,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1136656384,1107296256,0,0,0
58500000000,0,19252387840,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1136656384,1136656384,0,0,0
59000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1136656384,1136656384,0,0,0
59500000000,0,19235610624,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1270874112,1270874112,0,0,0
60000000000,0,19319496704,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1270874112,1270874112,0,0,0
60500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1270874112,1270874112,0,0,0
61000000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1291845632,1270874112,0,0,0
61500000000,0,19323691008,19327352832,25165824,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1296039936,1270874112,0,0,0
62000000000,0,19323691008,19327352832,25165824,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1296039936,1270874112,0,0,0
62500000000,0,19323691008,19327352832,20971520,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1434451968,1413480448,0,0,0
63000000000,0,19264970752,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1434451968,1434451968,0,0,0
63500000000,0,19311108096,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1434451968,1434451968,0,0,0
64000000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1434451968,1434451968,0,0,0
64500000000,0,19323691008,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1434451968,1434451968,0,0,0
65000000000,0,19323691008,19327352832,4194304,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,1438646272,1434451968,0,0,0
