sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16081494016,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16366706688,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16387678208,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16656113664,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2500000000,0,17008435200,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3000000000,0,17287356416,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3500000000,0,17444642816,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,18063302656,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4500000000,0,18065399808,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5000000000,0,18342223872,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5500000000,0,18417721344,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,18405138432,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6500000000,0,18606465024,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7000000000,0,18723905536,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,18939912192,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,19040575488,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,19216736256,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19344662528,25769803776,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
