sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16077299712,25769803776,0,137438953472,128,0,0,128,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16156991488,25769803776,0,137438953472,736,0,0,736,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16190545920,25769803776,0,137438953472,992,0,0,992,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16433815552,25769803776,0,137438953472,2848,0,0,2848,288,0,288,0,14.22,0,0,0,0,0,0,0
2500000000,0,16528187392,25769803776,0,137438953472,3568,0,48,3520,304,0,16,0,3.86,0,0,0,0,0,0,0
3000000000,0,16622559232,25769803776,0,137438953472,4288,0,128,4160,592,0,288,0,57.03,0,0,0,0,0,0,0
3500000000,0,16947617792,25769803776,0,137438953472,6768,0,128,6640,592,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,17295745024,25769803776,0,137438953472,9424,0,128,9296,800,0,208,0,7.67,0,0,0,0,0,0,0
4500000000,0,17379631104,25769803776,0,137438953472,10064,0,160,9904,816,0,16,0,5.63,0,0,0,0,0,0,0
5000000000,0,17524334592,25769803776,0,137438953472,11168,0,1360,9808,1248,0,432,0,43.07,0,0,0,0,0,0,0
5500000000,0,17662746624,25769803776,0,137438953472,12224,0,2704,9520,1248,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,17971027968,25769803776,0,137438953472,14576,0,2768,11808,1904,0,656,0,24.61,0,0,0,0,0,0,0
6500000000,0,18145091584,25769803776,0,137438953472,15904,0,3712,12192,2352,0,448,0,33.48,0,0,0,0,0,0,0
7000000000,0,18273017856,25769803776,0,137438953472,16880,0,3904,12976,2352,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,18509996032,25769803776,0,137438953472,18688,0,4176,14512,2960,0,608,0,34.72,0,0,0,0,0,0,0
8000000000,0,18700836864,25769803776,0,137438953472,20144,0,4464,15680,3600,0,640,0,43.33,0,0,0,0,0,0,0
8500000000,0,18866511872,25769803776,0,137438953472,21408,0,4880,16528,3600,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19038478336,25769803776,0,137438953472,22720,0,5696,17024,4384,0,784,0,60.31,0,0,0,0,0,0,0
9500000000,0,19285942272,25769803776,0,137438953472,24608,0,6064,18544,4512,0,128,0,8.57,0,0,0,0,0,0,0
10000000000,0,19409674240,25769803776,0,137438953472,25552,0,7952,17600,4512,0,0,0,0.00,0,0,0,0,0,0,0
10500000000,0,19533406208,25769803776,0,137438953472,26496,0,9040,17456,4512,0,0,0,0.00,0,0,0,0,0,0,0
11000000000,0,19661332480,25769803776,0,137438953472,27472,0,9216,18256,4512,0,0,0,0.00,0,0,0,0,0,0,0
11500000000,0,19782967296,25769803776,0,137438953472,28400,0,9504,18896,4512,0,0,0,0.00,0,0,0,0,0,0,0
12000000000,0,19898310656,25769803776,0,137438953472,29280,0,10208,19072,4512,0,0,0,0.00,0,0,0,0,0,0,0
12500000000,0,20009459712,25769803776,0,137438953472,30128,0,10496,19632,4512,0,0,0,0.00,0,0,0,0,0,0,0
13000000000,0,20120608768,25769803776,0,137438953472,30976,0,14032,16944,4512,0,0,0,0.00,0,0,0,0,0,0,0
13500000000,0,20212883456,25769803776,0,137438953472,31680,0,14720,16960,4512,0,0,0,0.00,0,0,0,0,0,0,0
14000000000,0,20300963840,25769803776,0,137438953472,32352,0,16032,16320,4512,0,0,0,0.00,0,0,0,0,0,0,0
14500000000,0,20386947072,25769803776,0,137438953472,33008,0,17472,15536,4512,0,0,0,0.00,0,0,0,0,0,0,0
15000000000,0,20462444544,25769803776,0,137438953472,33584,0,18944,14640,4512,0,0,0,0.00,0,0,0,0,0,0,0
15500000000,0,20535844864,25769803776,0,137438953472,34144,0,19616,14528,4512,0,0,0,0.00,0,0,0,0,0,0,0
16000000000,0,20605050880,25769803776,0,137438953472,34672,0,22000,12672,4512,0,0,0,0.00,0,0,0,0,0,0,0
16500000000,0,20667965440,25769803776,0,137438953472,35152,0,22368,12784,4512,0,0,0,0.00,0,0,0,0,0,0,0
17000000000,0,20726685696,25769803776,0,137438953472,35600,0,25312,10288,4512,0,0,0,0.00,0,0,0,0,0,0,0
17500000000,0,20777017344,25769803776,0,137438953472,35984,0,26848,9136,4512,0,0,0,0.00,0,0,0,0,0,0,0
18000000000,0,20812668928,25769803776,0,137438953472,36256,0,28128,8128,4512,0,0,0,0.00,0,0,0,0,0,0,0
18500000000,0,20844126208,25769803776,0,137438953472,36496,0,28544,7952,4512,0,0,0,0.00,0,0,0,0,0,0,0
19000000000,0,20883972096,25769803776,0,137438953472,36800,0,29376,7424,4512,0,0,0,0.00,0,0,0,0,0,0,0
19500000000,0,20917526528,25769803776,0,137438953472,37056,0,30320,6736,4512,0,0,0,0.00,0,0,0,0,0,0,0
20000000000,0,20946886656,25769803776,0,137438953472,37280,0,30320,6960,4512,0,0,0,0.00,0,0,0,0,0,0,0
20500000000,0,20978343936,25769803776,0,137438953472,37520,0,30784,6736,4512,0,0,0,0.00,0,0,0,0,0,0,0
21000000000,0,21001412608,25769803776,0,137438953472,37696,0,32160,5536,4512,0,0,0,0.00,0,0,0,0,0,0,0
21500000000,0,21022384128,25769803776,0,137438953472,37856,0,32768,5088,4512,0,0,0,0.00,0,0,0,0,0,0,0
22000000000,0,21043355648,25769803776,0,137438953472,38016,0,32768,5248,4512,0,0,0,0.00,0,0,0,0,0,0,0
22500000000,0,21064327168,25769803776,0,137438953472,38176,0,32768,5408,4512,0,0,0,0.00,0,0,0,0,0,0,0
23000000000,0,21083201536,25769803776,0,137438953472,38320,0,32768,5552,4512,0,0,0,0.00,0,0,0,0,0,0,0
23500000000,0,21102075904,25769803776,0,137438953472,38464,0,33264,5200,4512,0,0,0,0.00,0,0,0,0,0,0,0
24000000000,0,21116755968,25769803776,0,137438953472,38576,0,33264,5312,4512,0,0,0,0.00,0,0,0,0,0,0,0
24500000000,0,21133533184,25769803776,0,137438953472,38704,0,34528,4176,4512,0,0,0,0.00,0,0,0,0,0,0,0
25000000000,0,21148213248,25769803776,0,137438953472,38816,0,35168,3648,4512,0,0,0,0.00,0,0,0,0,0,0,0
25500000000,0,21158699008,25769803776,0,137438953472,38896,0,37632,1264,4512,0,0,0,0.00,0,0,0,0,0,0,0
26000000000,0,21162893312,25769803776,0,137438953472,38928,0,38288,640,4512,0,0,0,0.00,0,0,0,0,0,0,0
26500000000,0,21164990464,25769803776,0,137438953472,38944,0,38288,656,4512,0,0,0,0.00,0,0,0,0,0,0,0
27000000000,0,21167087616,25769803776,0,137438953472,38960,0,38288,672,4512,0,0,0,0.00,0,0,0,0,0,0,0
27500000000,0,21169184768,25769803776,0,137438953472,38976,0,38288,688,4512,0,0,0,0.00,0,0,0,0,0,0,0
