instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit
0,4,meta-llama/Llama-3.1-70B,27,55,587870262,1283043661,695173399,1087567,23386964,24880979,"[21408225, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163]",0,0,0
0,14,meta-llama/Llama-3.1-70B,4,28,1601985365,2269116234,667130869,11863313,33040774,27569134,"[134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177]",0,0,0
0,35,meta-llama/Llama-3.1-70B,17,22,3336021694,3458351699,122330005,8318234,31040117,22822472,"[22093397, 24505843, 22345324, 22345324]",0,0,0
0,31,meta-llama/Llama-3.1-70B,1998,2048,2529630331,4243025675,1713395344,33098218,194742446,30992916,"[21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 226199004, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202]",0,0,0
0,43,meta-llama/Llama-3.1-70B,469,470,3880823975,4310196846,429372871,362201700,429372871,0,[],0,0,0
0,3,meta-llama/Llama-3.1-70B,26,209,570907775,6258018646,5687110871,18050054,40349451,31026161,"[21408225, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20455156, 20455156, 20455156, 20455156, 20455156, 21401435, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 21549002, 21481496, 21177461, 134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 20789375, 183830207, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 20671032, 348576584, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20793295, 20793295, 20793295, 384157535, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 20629352, 20629352, 20629352, 20629352, 20629352, 20834192]",0,0,0
0,23,meta-llama/Llama-3.1-70B,21,134,2013730478,7374751051,5361020573,20790483,43367060,47479049,"[21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 204619582, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 1023678786, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 146436606, 22415201, 22415201, 603504340, 334491224, 22290157, 22290157, 22290157, 22290157, 22290157]",0,0,0
0,2,meta-llama/Llama-3.1-70B,19,263,479613520,7397101015,6917487495,5955624,27246057,28354903,"[20524563, 20524563, 20524563, 20524563, 22299397, 21408225, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20455156, 20455156, 20455156, 20455156, 20455156, 21401435, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 21549002, 21481496, 21177461, 134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 20789375, 183830207, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 20671032, 348576584, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20793295, 20793295, 20793295, 20671843, 20671843, 342813849, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 20629352, 20629352, 20629352, 20629352, 20629352, 20834192, 22455654, 22415201, 22415201, 20789384, 20789384, 20874898, 20874898, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20956011, 20611716, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 22461647, 21349881, 21120177, 20654256, 20516643, 20516643, 20516643, 20516643, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20825695, 22586649, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964]",0,0,0
0,6,meta-llama/Llama-3.1-70B,10,245,610813767,8051583238,7440769471,443459,21851684,31704776,"[20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20455156, 20455156, 20455156, 20455156, 20455156, 21401435, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 21549002, 21481496, 21177461, 134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 204619582, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 20671032, 1003007754, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 20629352, 20629352, 20629352, 20629352, 20629352, 43289846, 22415201, 22415201, 20789384, 20789384, 20874898, 20874898, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20956011, 332873405, 21349881, 21120177, 20654256, 20516643, 20516643, 20516643, 20516643, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20825695, 22586649, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 21629020, 21151217, 21151217, 20591078, 20591078, 20591078, 20591078, 22432916, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 21572410, 21572410, 21572410, 21297566, 22854245, 22096917, 22096917, 22096917, 22096917]",0,0,0
0,28,meta-llama/Llama-3.1-70B,20,153,2412644520,8269909178,5857264658,4725388,27317254,44166268,"[69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 204619582, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 1023678786, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 146436606, 22415201, 22415201, 603504340, 334491224, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 21629020, 147099662, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 21572410, 21572410, 21572410, 44151811, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594]",0,0,0
0,39,meta-llama/Llama-3.1-70B,121,208,3555912370,8291704910,4735792540,10773184,37343518,54633128,"[117400763, 126897405, 22415201, 226199004, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 1023678786, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 146436606, 22415201, 22415201, 603504340, 334491224, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 168728682, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 108869041, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21795732]",0,0,0
0,18,meta-llama/Llama-3.1-70B,6,180,1789468368,8465810790,6676342422,2357650,24104966,38452239,"[21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 204619582, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 1023678786, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 146436606, 22415201, 22415201, 20789384, 20789384, 561925572, 21349881, 21120177, 292021166, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 21629020, 21151217, 21151217, 104797228, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 21572410, 21572410, 21572410, 21297566, 22854245, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21795732, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235]",0,0,0
0,1,meta-llama/Llama-3.1-70B,9,342,347938951,8769429868,8421490917,15356125,36238663,25256783,"[20278306, 20278306, 20278306, 20278306, 20278306, 21290433, 20524563, 20524563, 20524563, 20524563, 22299397, 21408225, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20455156, 20455156, 20455156, 20455156, 20455156, 21401435, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 21549002, 21481496, 21177461, 134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 20789375, 20452306, 20452306, 20452306, 20452306, 102020983, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 20671032, 20503322, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20482866, 20830272, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20793295, 20793295, 20793295, 20671843, 20671843, 342813849, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 20629352, 20629352, 20629352, 20629352, 20629352, 20834192, 22455654, 22415201, 22415201, 20789384, 20789384, 20874898, 20874898, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20956011, 20611716, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 20700003, 22461647, 21349881, 21120177, 20654256, 20516643, 20516643, 20516643, 20516643, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20825695, 22586649, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 21629020, 21151217, 21151217, 20591078, 20591078, 20591078, 20591078, 22432916, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 21572410, 21572410, 21572410, 21297566, 22854245, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21795732, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077]",0,0,0
0,5,meta-llama/Llama-3.1-70B,9,310,604829891,9116649484,8511819593,6427335,27835560,28279946,"[20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 20865938, 31726661, 20913325, 20913325, 20913325, 79280120, 20371186, 20371186, 63486173, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20455156, 20455156, 20455156, 20455156, 20455156, 21401435, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 20512163, 21549002, 21481496, 21177461, 134541979, 22257900, 21747316, 21113057, 25733798, 21207246, 21207246, 21207246, 22638607, 22392145, 22583088, 21432597, 21432597, 22576577, 21444959, 39245044, 21521586, 21521586, 21521586, 21521586, 21521586, 21521586, 22199177, 82668840, 22448974, 21567930, 21567930, 22591866, 69423659, 21629180, 31713936, 161644228, 21760035, 21760035, 21760035, 21760035, 21760035, 21760035, 23749899, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 21795732, 29540910, 21829874, 21829874, 21829874, 21828754, 21828754, 21828754, 22721883, 22093397, 24505843, 22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 21579422, 20789375, 183830207, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 20671032, 348576584, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20789375, 20793295, 20793295, 20793295, 384157535, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 20629352, 20629352, 20629352, 20629352, 20629352, 20834192, 22455654, 22415201, 22415201, 20789384, 20789384, 20874898, 20874898, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20793295, 20956011, 20611716, 312261689, 21349881, 21120177, 20654256, 20516643, 20516643, 20516643, 20516643, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20841142, 20825695, 22586649, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 21629020, 21151217, 21151217, 20591078, 20591078, 20591078, 20591078, 22432916, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 21572410, 21572410, 21572410, 21297566, 22854245, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21795732, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226]",0,0,0
0,36,meta-llama/Llama-3.1-70B,25,160,3372350479,9181551184,5809200705,16804729,41310572,43043956,"[22345324, 22345324, 22133280, 22133280, 41721971, 22345324, 26570334, 117400763, 126897405, 22415201, 226199004, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 22408202, 67171171, 104277536, 22548830, 22548830, 22548830, 22548830, 22548830, 1023678786, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 22428476, 146436606, 22415201, 22415201, 603504340, 334491224, 22290157, 22290157, 22290157, 22290157, 22290157, 22349964, 22646468, 22349964, 168728682, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 22136400, 108869041, 22096917, 22096917, 22096917, 22096917, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21832594, 21795732, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21763235, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21687077, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21701226, 21633900, 21633900, 21633900]",0,0,0
