instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL,npu_cache_hit,storage_cache_hit,prefix_cache_hit,tier_reload_source,evict_npu_to_cpu_bytes,evict_npu_to_cxl_bytes,load_cpu_to_npu_bytes,load_cxl_to_npu_bytes,evict_raw_bytes,evict_stored_bytes,evict_compression_ratio,harp_state_final,harp_stall_time_ns,harp_stall_events,harp_shadow_hit_tokens,harp_decode_tokens,harp_shadow_ratio,tier_transition_bytes_total
0,4,microsoft/Phi-mini-MoE-instruct,28,57,587870262,1757652334,1169782072,10563049,47119222,40095101,"[35660214, 33717439, 33717439, 33717439, 33717439, 33717439, 45210565, 34371044, 85939156, 35020441, 83820112, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 38137062, 36687638, 36687638, 36687638, 38568439, 38039994, 39707228, 39964561, 38607245]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,14,microsoft/Phi-mini-MoE-instruct,4,30,1601985365,2868932415,1266947050,37387935,77095163,47594075,"[39964561, 38607245, 39671643, 42742616, 40759682, 39658538, 41076911, 41091261, 41116968, 58018078, 41969821, 41304397, 41304397, 41304397, 105426026, 42972901, 82002139, 53150645, 51974509, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,33,microsoft/Phi-mini-MoE-instruct,17,25,2833725503,3224570594,390845091,35206912,79606998,44462584,"[44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 45502941]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,40,microsoft/Phi-mini-MoE-instruct,536,538,3568927593,3782481488,213553895,67650359,162069642,51484253,[51484253],0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,3,microsoft/Phi-mini-MoE-instruct,26,244,570907775,10143723854,9572816079,27525536,64081709,43819052,"[35660214, 33717439, 33717439, 33717439, 33717439, 33717439, 45210565, 34371044, 85939156, 35020441, 83820112, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 38137062, 36687638, 36687638, 36687638, 38568439, 38039994, 39707228, 39964561, 38607245, 39671643, 42742616, 40759682, 39658538, 41076911, 41091261, 41116968, 58018078, 41969821, 41304397, 41304397, 41304397, 105426026, 42972901, 82002139, 53150645, 51974509, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 44400086, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 45502941, 44289192, 44289192, 44289192, 46275158, 69634681, 45342486, 117887457, 94419283, 51484253, 46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 32578887, 32578887, 32578887, 313888866, 48063261, 48063261, 36780256, 36780256, 36780256, 36780256, 36780256, 34040784, 34040784, 34040784, 34040784, 34040784, 165035848, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 34442461, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 34442461, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 36164871, 35241168, 35241168, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 38346092, 37072864, 37072864, 37072864, 36106340, 36106340, 36106340, 36106340, 36106340, 35073343, 35073343, 35073343, 35073343, 35073343, 35073343, 35104831, 35044957, 34296017, 34296017, 34296017]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,41,microsoft/Phi-mini-MoE-instruct,175,238,3637282315,11564029799,7926747484,93714920,145199173,125508843,"[46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 411625527, 48063261, 48063261, 519141048, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 2921859912, 45618753, 1006181215, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,37,microsoft/Phi-mini-MoE-instruct,146,240,3382628210,12795736130,9413107920,21085118,90719799,100240732,"[45342486, 117887457, 94419283, 51484253, 46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 411625527, 48063261, 48063261, 519141048, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 2921859912, 45618753, 1006181215, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,22,microsoft/Phi-mini-MoE-instruct,25,160,1968102757,13338634394,11370531637,34550228,75667196,84290033,"[58018078, 41969821, 41304397, 41304397, 41304397, 105426026, 42972901, 82002139, 53150645, 51974509, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 44400086, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 45502941, 44289192, 44289192, 44289192, 46275158, 69634681, 45342486, 117887457, 94419283, 51484253, 46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 411625527, 48063261, 48063261, 519141048, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 2921859912, 45618753, 1006181215, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45453874, 45453874, 45453874, 45453874, 45453874]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,2,microsoft/Phi-mini-MoE-instruct,20,325,479613520,13607012458,13127398938,19145763,54256235,43003758,"[32281778, 32281778, 36556173, 35660214, 33717439, 33717439, 33717439, 33717439, 33717439, 45210565, 34371044, 85939156, 35020441, 83820112, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 36370835, 38137062, 36687638, 36687638, 36687638, 38568439, 38039994, 39707228, 39964561, 38607245, 39671643, 42742616, 40759682, 39658538, 41076911, 41091261, 41116968, 58018078, 41969821, 41304397, 41304397, 41304397, 105426026, 42972901, 82002139, 53150645, 51974509, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 44400086, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 45502941, 44289192, 44289192, 44289192, 46275158, 69634681, 45342486, 117887457, 94419283, 51484253, 46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 32578887, 32578887, 32578887, 313888866, 48063261, 48063261, 36780256, 36780256, 36780256, 36780256, 36780256, 34040784, 34040784, 34040784, 34040784, 34040784, 33453746, 33453746, 33453746, 64674610, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33403217, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 34442461, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 34442461, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 33693521, 36164871, 35241168, 35241168, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 33712071, 38346092, 37072864, 37072864, 37072864, 36106340, 36106340, 36106340, 36106340, 36106340, 35073343, 35073343, 35073343, 35073343, 35073343, 35073343, 35104831, 35044957, 34296017, 34296017, 34296017, 47207349, 45618753, 37072864, 37072864, 37072864, 37072864, 37072864, 37072864, 37072864, 37072864, 37072864, 37072864, 39079158, 38588960, 38588960, 38639123, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 34950194, 61154046, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45453874, 45453874, 45453874, 45453874, 45453874, 45279126, 45279126, 45279126, 45279126, 45279126, 41982434]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
0,27,microsoft/Phi-mini-MoE-instruct,21,172,2322894048,15518333782,13195439734,50203021,93175922,87348425,"[82002139, 53150645, 51974509, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 44400086, 44289192, 44289192, 44289192, 44289192, 44289192, 44289192, 45502941, 44289192, 44289192, 44289192, 46275158, 69634681, 45342486, 117887457, 94419283, 51484253, 46033913, 46033913, 46033913, 116647276, 48450737, 48060649, 48238537, 47665265, 48568485, 129603670, 48063261, 48063261, 48063261, 48063261, 51092442, 48453466, 48453466, 411625527, 48063261, 48063261, 519141048, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 48197030, 2921859912, 45618753, 1006181215, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45899804, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45618753, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45089842, 45453874, 45453874, 45453874, 45453874, 45453874, 45279126, 45279126, 45279126, 45279126, 45279126, 41982434, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 44811348, 1196912136, 44296872, 44296872, 44296872, 44296872, 44296872]",0,0,0,NPU,0,0,0,0,0,0,1.0,hot,0,0,0,0,1.0,0
