sim_time_ns,instance_id,npu_used_bytes,npu_total_bytes,cpu_used_bytes,cpu_total_bytes,npu_prefix_tokens,storage_prefix_tokens,evictable_tokens,protected_tokens,npu_hit_total,storage_hit_total,npu_hit_interval,storage_hit_interval,npu_hit_rate_interval,prompt_throughput,gen_throughput,evict_npu_to_cpu_bytes_total,load_cpu_to_npu_bytes_total,evict_npu_prefix_bytes_total,evict_storage_prefix_bytes_total,prefix_load_storage_to_npu_bytes_total
500000000,0,16079921152,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1000000000,0,16355696640,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
1500000000,0,16375095296,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2000000000,0,16639336448,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
2500000000,0,16980123648,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3000000000,0,17259044864,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
3500000000,0,17415282688,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4000000000,0,18020835328,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
4500000000,0,18025029632,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5000000000,0,18303426560,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
5500000000,0,18373156864,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6000000000,0,18370535424,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
6500000000,0,18554036224,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7000000000,0,18669903872,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
7500000000,0,18874376192,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8000000000,0,18988146688,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
8500000000,0,19156443136,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9000000000,0,19277029376,19327352832,0,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
9500000000,0,19326836736,19327352832,6815744,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,15728640,8912896,0,0,0
10000000000,0,19310059520,19327352832,55050240,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,63963136,8912896,0,0,0
10500000000,0,19326836736,19327352832,94371840,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,103284736,8912896,0,0,0
11000000000,0,19316350976,19327352832,84410368,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,132120576,47710208,0,0,0
11500000000,0,19326836736,19327352832,108003328,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,155713536,47710208,0,0,0
12000000000,0,19326836736,19327352832,153092096,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,200802304,47710208,0,0,0
12500000000,0,19326836736,19327352832,205520896,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,253231104,47710208,0,0,0
13000000000,0,19326836736,19327352832,84410368,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,293076992,208666624,0,0,0
13500000000,0,19326836736,19327352832,55050240,137438953472,0,0,0,0,0,0,0,0,0.00,0,0,322437120,267386880,0,0,0
